date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:47:57	34587/34587	---M--	200	added ('OK')	image/jpeg	etag:%22feff03d7c402e774e1c15039f457a342-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/overview-bg-img-4-mb.jpg	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/overview-bg-img-4-mb.jpg	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/int2?oidsm=151&affidsm=39&source_id=342&uid=2274&oid=686&affid=342)
13:47:59	30484/30484	---M--	200	added ('OK')	image/jpeg	etag:%22a9f6fe58e451e7e16649da1b4b208727-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/overview-bg-img-4-xl.jpg	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/overview-bg-img-4-xl.jpg	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/int2?oidsm=151&affidsm=39&source_id=342&uid=2274&oid=686&affid=342)
13:48:00	334533/334533	---M--	200	added ('OK')	image/jpeg	etag:%22749237824d2bc7132bd29436ba5f5271-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/overview-bg-img-5-mb.jpg	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/overview-bg-img-5-mb.jpg	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/int2?oidsm=151&affidsm=39&source_id=342&uid=2274&oid=686&affid=342)
13:48:02	243689/243689	---M--	200	added ('OK')	image/jpeg	etag:%22f7a080ad5d9556f87cd3caba1703e07f-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/benefits-bg-img-1-mb.jpg	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/benefits-bg-img-1-mb.jpg	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/int2?oidsm=151&affidsm=39&source_id=342&uid=2274&oid=686&affid=342)
13:48:03	247736/247736	---M--	200	added ('OK')	image/jpeg	etag:%22bba366dc76a35b81e909aaaa789ab1f0-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/overview-bg-img-5-xl.jpg	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/overview-bg-img-5-xl.jpg	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/int2?oidsm=151&affidsm=39&source_id=342&uid=2274&oid=686&affid=342)
13:48:04	151851/151851	---M--	200	added ('OK')	image/jpeg	etag:%2225540f9c1d020c700825ccfc3d105476-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/benefits-bg-img-2-mb.jpg	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/benefits-bg-img-2-mb.jpg	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/int2?oidsm=151&affidsm=39&source_id=342&uid=2274&oid=686&affid=342)
13:48:04	418753/418753	---M--	200	added ('OK')	image/jpeg	etag:%2251ac1bd4f710a50fd2aac35d7eac5103-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/benefits-bg-img-1-xl.jpg	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/benefits-bg-img-1-xl.jpg	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/int2?oidsm=151&affidsm=39&source_id=342&uid=2274&oid=686&affid=342)
13:48:04	125188/125188	---M--	200	added ('OK')	image/jpeg	etag:%224a40aff96a4caad8d3ef138bb0cfd957-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/benefits-bg-img-2-xl.jpg	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/benefits-bg-img-2-xl.jpg	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/int2?oidsm=151&affidsm=39&source_id=342&uid=2274&oid=686&affid=342)
13:48:06	276990/276990	---M--	200	added ('OK')	image/jpeg	etag:%22341840f5d255fedd1a970d4e0e4e7d31-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/benefits-bg-img-3-mb.jpg	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/benefits-bg-img-3-mb.jpg	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/int2?oidsm=151&affidsm=39&source_id=342&uid=2274&oid=686&affid=342)
13:48:07	233723/233723	---M--	200	added ('OK')	image/jpeg	etag:%22f3a19852a28dbb09117369112b0189e0-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/benefits-bg-img-3-xl.jpg	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/benefits-bg-img-3-xl.jpg	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/int2?oidsm=151&affidsm=39&source_id=342&uid=2274&oid=686&affid=342)
